temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,fault_type,split
55.32,856.56,829.23,842.9,27.33,14.91,2.84,42.3444,3,train
44.66,448.72,533.38,491.05,84.66,3.39,3.41,11.5599,4,train
86.39,834.87,910.23,872.55,75.36,11.92,2.77,33.0184,3,train
87.94,419.76,453.73,436.74,33.97,6.43,1.84,11.8312,4,test
53.45,542.21,464.28,503.24,77.93,16.25,2.01,32.6625,0,test
49.34,671.36,663.34,667.35,8.02,4.42,2.73,12.0666,4,train
48.89,542.63,563.38,553.0,20.75,20.75,0.0,0.0,4,train
27.1,6.53,0.0,3.26,6.53,15.91,0.41,6.5231,1,train
64.85,742.5,692.2,717.35,50.3,15.15,2.96,44.844,3,test
48.05,967.35,836.6,901.98,130.75,15.49,3.19,49.4131,0,train
85.71,804.46,741.58,773.02,62.88,12.72,2.91,37.0152,3,train
68.83,814.41,834.88,824.64,20.47,16.18,3.14,50.8052,3,train
65.27,841.68,798.23,819.96,43.45,15.63,2.03,31.7289,3,validation
44.34,574.59,0.0,287.3,574.59,6.92,0.81,5.6052,2,train
29.41,132.01,0.0,66.0,132.01,16.28,0.0,0.0,1,train
31.64,81.81,46.93,64.37,34.88,12.48,0.3,3.744,1,train
37.35,524.86,430.59,477.72,94.27,21.78,0.0,0.0,4,train
36.07,515.32,506.26,510.79,9.06,16.34,0.82,13.3988,0,train
70.35,797.43,794.49,795.96,2.94,13.47,2.9,39.063,3,train
51.0,843.65,798.38,821.02,45.27,0.79,5.48,4.3292,4,test
41.27,510.47,511.25,510.86,0.78,17.15,1.5,25.725,0,train
39.17,198.19,145.86,172.02,52.33,16.02,0.74,11.8548,1,test
33.27,191.5,146.07,168.78,45.43,15.2,0.0,0.0,1,train
48.07,983.51,774.55,879.03,208.96,15.14,2.85,43.149,0,train
70.45,408.25,481.25,444.75,73.0,4.09,2.1,8.589,4,train
54.18,794.45,706.8,750.62,87.65,7.99,3.03,24.2097,4,train
72.13,868.81,847.01,857.91,21.8,12.14,4.09,49.6526,3,train
49.83,164.18,942.7,553.44,778.52,9.56,1.92,18.3552,2,validation
40.37,55.88,459.16,257.52,403.28,11.22,1.97,22.1034,2,train
31.21,544.45,481.44,512.95,63.01,16.65,1.12,18.648,0,train
38.47,222.85,207.12,214.98,15.73,14.18,0.15,2.127,1,test
52.9,576.28,579.78,578.03,3.5,15.06,2.37,35.6922,0,validation
62.28,671.21,621.77,646.49,49.44,14.69,2.66,39.0754,4,train
42.65,277.64,596.24,436.94,318.6,9.9,1.83,18.117,2,train
41.9,541.22,80.69,310.96,460.53,7.96,1.0,7.96,2,train
33.69,107.67,97.7,102.68,9.97,16.12,0.09,1.4508,1,train
41.76,760.36,830.25,795.3,69.89,4.23,5.15,21.7845,4,validation
63.25,912.93,806.6,859.76,106.33,14.29,3.76,53.7304,3,train
48.94,670.98,582.62,626.8,88.36,15.99,3.21,51.3279,0,train
64.74,862.82,926.87,894.84,64.05,14.87,4.08,60.6696,3,train
65.07,865.91,816.93,841.42,48.98,14.62,4.05,59.211,3,train
86.23,918.74,960.67,939.7,41.93,12.97,2.9,37.613,3,test
57.18,969.8,1023.0,996.4,53.2,12.81,2.85,36.5085,0,validation
36.35,9.6,186.61,98.1,177.01,13.41,0.0,0.0,1,train
21.86,0.0,123.87,61.94,123.87,12.17,0.0,0.0,1,train
50.53,108.34,831.35,469.84,723.01,8.61,1.49,12.8289,2,train
35.29,416.15,465.65,440.9,49.5,20.89,0.0,0.0,4,test
63.86,721.04,708.76,714.9,12.28,12.93,3.41,44.0913,3,train
28.8,123.83,611.97,367.9,488.14,10.78,1.63,17.5714,2,train
48.72,498.34,496.83,497.58,1.51,15.08,1.72,25.9376,0,train
83.94,860.43,913.76,887.1,53.33,14.22,3.54,50.3388,3,validation
69.05,869.57,921.37,895.47,51.8,13.82,4.29,59.2878,3,train
39.69,357.81,330.4,344.1,27.41,16.09,0.2,3.218,1,test
32.39,49.33,59.78,54.56,10.45,12.8,0.53,6.784,1,validation
61.63,798.99,826.91,812.95,27.92,3.58,4.63,16.5754,4,train
42.75,403.06,516.7,459.88,113.64,16.98,1.86,31.5828,0,validation
33.06,496.96,127.68,312.32,369.28,9.34,0.64,5.9776,2,test
54.11,865.5,770.74,818.12,94.76,10.26,1.84,18.8784,4,train
37.26,464.9,469.06,466.98,4.16,14.77,1.55,22.8935,0,train
32.74,117.97,208.21,163.09,90.24,11.47,0.35,4.0145,1,train
31.45,592.95,175.22,384.08,417.73,9.72,2.01,19.5372,2,train
36.29,100.03,72.39,86.21,27.64,11.63,0.0,0.0,1,train
41.05,585.25,737.46,661.36,152.21,15.31,2.21,33.8351,0,test
85.05,701.58,674.96,688.27,26.62,13.76,2.77,38.1152,3,test
44.73,553.85,51.0,302.42,502.85,13.38,1.07,14.3166,2,train
35.96,214.32,253.52,233.92,39.2,17.13,0.0,0.0,1,train
31.9,213.49,530.63,372.06,317.14,8.93,1.43,12.7699,2,test
46.15,858.85,173.25,516.05,685.6,9.25,0.21,1.9425,2,train
36.58,483.01,93.65,288.33,389.36,11.42,1.01,11.5342,2,train
63.0,487.87,526.57,507.22,38.7,4.02,3.13,12.5826,4,train
43.42,590.24,513.75,552.0,76.49,21.62,0.53,11.4586,4,train
40.45,181.01,69.48,125.24,111.53,13.16,1.02,13.4232,1,train
45.69,526.96,724.15,625.56,197.19,20.71,0.14,2.8994,4,train
46.96,0.0,795.4,397.7,795.4,11.01,0.52,5.7252,2,test
63.61,738.54,837.65,788.1,99.11,15.33,3.48,53.3484,3,train
41.95,65.03,73.54,69.28,8.51,14.09,0.15,2.1135,1,train
89.15,943.76,857.81,900.78,85.95,12.84,3.91,50.2044,3,validation
40.36,605.14,578.29,591.71,26.85,10.62,1.9,20.178,4,validation
81.24,862.76,881.19,871.98,18.43,12.92,2.81,36.3052,3,validation
55.15,879.06,267.84,573.45,611.22,10.57,2.03,21.4571,2,validation
46.93,677.65,347.83,512.74,329.82,9.32,1.65,15.378,2,train
23.94,40.81,105.49,73.15,64.68,16.05,0.0,0.0,1,train
60.46,452.14,406.53,429.34,45.61,6.18,2.98,18.4164,4,test
80.63,828.41,726.28,777.34,102.13,13.41,3.96,53.1036,3,train
19.09,0.0,0.0,0.0,0.0,12.08,0.0,0.0,1,train
74.3,828.43,698.48,763.46,129.95,15.16,3.03,45.9348,3,train
68.94,859.59,869.52,864.56,9.93,13.59,2.94,39.9546,3,train
61.68,917.62,928.84,923.23,11.22,17.5,2.22,38.85,0,test
39.22,463.82,237.0,350.41,226.82,7.38,0.7,5.166,2,validation
46.68,463.06,529.63,496.34,66.57,15.21,1.44,21.9024,0,test
61.74,913.71,929.0,921.36,15.29,14.25,2.63,37.4775,3,test
73.43,270.24,418.57,344.4,148.33,7.37,2.23,16.4351,4,train
46.89,741.91,761.55,751.73,19.64,16.66,3.22,53.6452,0,train
89.52,831.77,792.8,812.28,38.97,11.34,2.7,30.618,3,validation
43.67,760.83,786.74,773.79,25.91,21.15,0.3,6.345,4,train
54.19,531.78,603.65,567.71,71.87,15.42,1.7,26.214,0,test
33.51,462.11,536.6,499.36,74.49,15.86,1.09,17.2874,0,train
29.15,432.58,72.06,252.32,360.52,7.65,2.06,15.759,2,test
48.57,683.02,772.7,727.86,89.68,11.15,1.34,14.941,4,train
62.72,472.24,593.33,532.79,121.09,6.28,3.75,23.55,4,train
43.72,541.2,530.22,535.71,10.98,16.8,2.07,34.776,0,train
44.99,210.97,187.63,199.3,23.34,16.2,0.08,1.296,1,train
40.93,460.83,119.08,289.96,341.75,9.59,0.5,4.795,2,train
69.2,674.29,721.83,698.06,47.54,5.95,2.72,16.184,4,train
85.88,444.26,464.64,454.45,20.38,10.52,3.46,36.3992,4,test
50.11,947.8,928.71,938.26,19.09,8.75,0.3,2.625,4,train
69.49,765.79,884.41,825.1,118.62,9.34,2.17,20.2678,4,test
32.78,552.68,485.36,519.02,67.32,17.87,2.36,42.1732,0,test
65.65,926.88,863.77,895.32,63.11,13.16,2.64,34.7424,3,train
60.39,657.6,641.14,649.37,16.46,15.14,2.74,41.4836,3,train
38.98,509.92,434.22,472.07,75.7,15.45,1.16,17.922,0,validation
31.78,131.85,153.54,142.7,21.69,12.69,0.84,10.6596,1,train
61.9,981.49,890.75,936.12,90.74,14.01,4.33,60.6633,0,test
41.61,202.59,671.25,436.92,468.66,12.64,1.48,18.7072,2,train
42.88,17.46,601.79,309.62,584.33,10.45,1.76,18.392,2,validation
53.13,644.18,600.32,622.25,43.86,4.91,2.32,11.3912,4,validation
78.38,918.72,1005.29,962.0,86.57,12.27,4.28,52.5156,3,validation
50.08,752.17,882.58,817.38,130.41,15.77,3.94,62.1338,0,train
43.86,797.72,36.18,416.95,761.54,12.4,0.22,2.728,2,train
54.45,865.95,11.66,438.8,854.29,8.13,0.98,7.9674,2,train
66.78,797.18,777.69,787.44,19.49,15.32,2.75,42.13,3,train
44.53,427.49,151.66,289.58,275.83,11.62,1.19,13.8278,2,train
68.1,1023.0,999.75,1011.38,23.25,14.99,4.33,64.9067,3,train
32.17,472.22,495.73,483.98,23.51,18.58,1.66,30.8428,0,train
29.27,403.69,34.27,218.98,369.42,10.9,0.08,0.872,2,train
43.57,461.93,501.83,481.88,39.9,5.5,3.05,16.775,4,validation
29.16,53.59,352.05,202.82,298.46,11.5,1.43,16.445,2,test
47.44,533.18,536.85,535.02,3.67,10.78,0.09,0.9702,4,train
34.8,458.64,242.01,350.32,216.63,13.2,2.35,31.02,2,test
76.48,947.93,819.54,883.73,128.39,14.95,4.02,60.099,3,validation
41.04,611.52,524.22,567.87,87.3,15.06,0.73,10.9938,0,train
62.65,673.95,658.82,666.38,15.13,14.8,2.51,37.148,3,test
43.69,453.32,0.0,226.66,453.32,13.48,0.35,4.718,2,train
46.1,612.46,140.42,376.44,472.04,8.96,0.09,0.8064,2,test
34.9,106.63,118.78,112.7,12.15,13.79,0.22,3.0338,1,validation
44.01,504.78,408.92,456.85,95.86,13.63,1.66,22.6258,4,train
64.8,854.65,866.1,860.38,11.45,12.81,3.2,40.992,3,validation
44.89,520.4,0.0,260.2,520.4,8.29,1.3,10.777,2,validation
44.23,88.59,579.06,333.82,490.47,8.74,2.08,18.1792,2,train
32.88,0.0,499.24,249.62,499.24,11.07,1.06,11.7342,2,validation
50.44,585.47,636.65,611.06,51.18,19.77,0.0,0.0,4,train
47.3,665.14,636.27,650.7,28.87,3.1,4.0,12.4,4,train
38.61,461.31,154.26,307.78,307.05,8.41,1.16,9.7556,2,train
44.16,768.81,81.1,424.96,687.71,8.2,0.22,1.804,2,test
49.47,688.75,621.93,655.34,66.82,7.98,1.97,15.7206,4,train
52.21,682.77,703.96,693.36,21.19,0.78,4.28,3.3384,4,validation
55.23,748.02,624.92,686.47,123.1,1.79,5.14,9.2006,4,train
42.85,756.18,671.81,713.99,84.37,11.11,2.06,22.8866,4,test
34.77,238.66,134.4,186.53,104.26,14.51,0.32,4.6432,1,train
54.47,687.21,560.64,623.92,126.57,11.82,1.76,20.8032,4,train
36.51,305.42,251.99,278.71,53.43,16.66,0.99,16.4934,1,train
54.05,93.44,775.94,434.69,682.5,11.59,0.72,8.3448,2,train
49.2,749.31,0.0,374.66,749.31,8.26,0.26,2.1476,2,train
42.9,170.58,759.0,464.79,588.42,8.64,1.5,12.96,2,train
51.15,109.47,793.68,451.58,684.21,11.56,2.0,23.12,2,train
57.25,869.18,804.34,836.76,64.84,15.15,3.97,60.1455,3,validation
51.78,888.07,984.78,936.42,96.71,17.33,3.61,62.5613,0,train
69.95,786.84,826.16,806.5,39.32,15.28,2.15,32.852,3,train
47.6,285.38,646.22,465.8,360.84,9.93,1.2,11.916,2,train
37.3,541.6,475.84,508.72,65.76,4.09,4.15,16.9735,4,train
82.03,984.69,873.53,929.11,111.16,13.29,2.9,38.541,3,train
56.14,800.69,743.13,771.91,57.56,14.89,2.67,39.7563,3,train
46.87,860.79,800.39,830.59,60.4,16.04,3.18,51.0072,0,train
50.8,578.34,537.97,558.16,40.37,8.41,2.85,23.9685,4,train
80.2,915.14,817.03,866.08,98.11,5.09,2.21,11.2489,4,train
48.26,633.96,179.53,406.74,454.43,7.18,0.07,0.5026,2,train
83.01,852.02,800.59,826.3,51.43,13.63,3.31,45.1153,3,validation
39.61,63.68,456.16,259.92,392.48,10.57,1.27,13.4239,2,test
46.23,382.8,510.52,446.66,127.72,12.72,2.99,38.0328,4,validation
64.84,880.18,808.71,844.44,71.47,14.25,3.94,56.145,0,train
52.78,647.98,170.65,409.32,477.33,10.04,1.49,14.9596,2,train
39.68,229.66,193.61,211.64,36.05,15.8,0.54,8.532,1,train
50.22,710.55,727.5,719.02,16.95,21.19,0.0,0.0,4,train
55.16,733.41,873.72,803.56,140.31,16.33,3.82,62.3806,0,train
41.91,516.91,430.84,473.88,86.07,12.59,2.07,26.0613,4,train
32.97,410.69,376.09,393.39,34.6,7.22,2.41,17.4002,4,train
57.92,428.72,466.32,447.52,37.6,8.01,2.07,16.5807,4,train
54.61,685.36,720.22,702.79,34.86,2.09,5.3,11.077,4,train
77.14,848.28,820.68,834.48,27.6,14.59,3.05,44.4995,3,train
43.95,510.7,508.76,509.73,1.94,15.11,1.75,26.4425,0,validation
40.66,764.82,648.91,706.86,115.91,16.09,2.17,34.9153,0,train
36.56,41.32,161.29,101.3,119.97,12.67,0.3,3.801,1,validation
33.28,403.36,67.56,235.46,335.8,12.48,1.03,12.8544,2,train
40.51,480.88,549.51,515.19,68.63,16.52,1.25,20.65,0,train
39.51,596.7,653.88,625.29,57.18,15.79,3.58,56.5282,0,train
56.37,692.52,630.46,661.49,62.06,12.26,2.82,34.5732,4,train
27.68,294.37,247.52,270.94,46.85,13.63,0.07,0.9541,1,validation
26.79,24.18,31.59,27.88,7.41,18.55,0.0,0.0,1,train
44.2,814.04,184.09,499.06,629.95,10.35,2.37,24.5295,2,train
37.41,20.44,591.81,306.12,571.37,7.89,0.15,1.1835,2,validation
41.43,16.12,667.34,341.73,651.22,12.09,0.0,0.0,2,train
36.1,121.16,45.19,83.18,75.97,14.54,0.5,7.27,1,train
33.6,486.14,502.37,494.26,16.23,16.23,1.29,20.9367,0,train
37.5,146.62,547.55,347.08,400.93,9.08,0.58,5.2664,2,train
44.38,509.46,441.7,475.58,67.76,19.43,0.0,0.0,4,validation
53.15,856.67,770.29,813.48,86.38,14.81,4.14,61.3134,0,train
36.72,352.78,161.04,256.91,191.74,9.84,0.53,5.2152,2,validation
33.84,117.23,48.75,82.99,68.48,12.98,0.0,0.0,1,train
26.76,12.45,119.3,65.88,106.85,16.29,0.04,0.6516,1,train
80.56,790.24,860.42,825.33,70.18,14.39,3.02,43.4578,3,train
48.7,696.64,726.31,711.47,29.67,20.11,0.14,2.8154,4,train
42.81,526.76,476.04,501.4,50.72,19.24,0.4,7.696,4,test
23.84,64.91,30.07,47.49,34.84,14.56,0.0,0.0,1,train
41.95,663.1,695.42,679.26,32.32,14.85,2.62,38.907,0,train
36.53,340.47,77.84,209.16,262.63,15.87,1.09,17.2983,1,train
62.43,852.0,843.34,847.67,8.66,21.17,0.0,0.0,4,train
41.47,439.35,549.26,494.3,109.91,1.62,5.21,8.4402,4,train
61.42,529.22,620.61,574.92,91.39,14.99,2.05,30.7295,3,train
39.85,166.55,514.16,340.36,347.61,9.83,0.68,6.6844,2,train
71.84,539.3,641.61,590.45,102.31,15.67,2.48,38.8616,3,test
37.64,126.85,526.98,326.92,400.13,13.39,2.13,28.5207,2,validation
75.82,693.51,788.74,741.12,95.23,13.4,4.4,58.96,3,train
40.42,35.66,578.47,307.06,542.81,8.96,0.47,4.2112,2,train
80.13,809.49,697.47,753.48,112.02,6.79,3.58,24.3082,4,train
32.76,0.0,70.76,35.38,70.76,12.92,0.0,0.0,1,test
55.21,887.08,769.52,828.3,117.56,14.31,2.57,36.7767,3,train
43.2,554.35,612.33,583.34,57.98,1.0,5.51,5.51,4,train
28.55,166.26,456.91,311.59,290.65,10.22,0.83,8.4826,2,test
75.18,796.13,737.65,766.89,58.48,12.76,2.16,27.5616,3,test
54.3,795.19,887.67,841.43,92.48,20.72,0.37,7.6664,4,validation
39.92,730.24,198.47,464.36,531.77,9.98,1.62,16.1676,2,train
53.79,795.59,720.3,757.94,75.29,4.96,5.07,25.1472,4,train
40.45,180.65,338.0,259.32,157.35,16.6,0.98,16.268,1,train
48.72,513.28,608.63,560.95,95.35,7.25,2.37,17.1825,4,train
38.51,147.25,350.97,249.11,203.72,10.58,1.86,19.6788,2,train
36.27,106.27,5.35,55.81,100.92,14.44,0.0,0.0,1,test
30.72,443.9,562.77,503.34,118.87,18.33,1.0,18.33,0,train
41.53,500.58,471.41,486.0,29.17,8.53,0.7,5.971,4,train
51.4,856.22,925.42,890.82,69.2,15.46,3.34,51.6364,0,train
67.79,943.51,1000.53,972.02,57.02,13.8,4.6,63.48,3,train
27.83,76.67,479.82,278.24,403.15,12.35,1.51,18.6485,2,train
63.65,769.89,859.46,814.68,89.57,15.77,3.83,60.3991,3,test
28.48,657.6,180.18,418.89,477.42,11.43,1.31,14.9733,2,test
33.53,172.97,222.6,197.78,49.63,17.33,0.39,6.7587,1,test
46.2,882.1,890.34,886.22,8.24,12.32,2.61,32.1552,4,test
53.84,701.3,789.29,745.3,87.99,14.37,2.18,31.3266,0,validation
43.62,264.66,654.87,459.76,390.21,8.96,0.11,0.9856,2,validation
43.63,347.99,810.17,579.08,462.18,13.56,2.39,32.4084,2,train
53.99,676.32,705.0,690.66,28.68,16.26,2.08,33.8208,0,train
43.82,670.69,658.17,664.43,12.52,17.47,2.18,38.0846,0,train
71.12,842.23,834.51,838.37,7.72,13.36,3.06,40.8816,3,validation
76.28,728.28,759.94,744.11,31.66,13.6,3.77,51.272,3,train
39.36,573.35,581.41,577.38,8.06,14.28,2.91,41.5548,4,validation
20.19,1.47,0.0,0.74,1.47,14.61,0.0,0.0,1,train
51.89,639.75,57.99,348.87,581.76,7.22,0.33,2.3826,2,train
44.48,436.97,544.59,490.78,107.62,15.85,1.95,30.9075,0,train
46.48,477.23,585.63,531.43,108.4,1.29,4.23,5.4567,4,train
48.59,144.48,847.12,495.8,702.64,11.82,0.81,9.5742,2,train
78.94,698.88,636.07,667.48,62.81,12.97,2.5,32.425,3,train
31.68,564.03,348.95,456.49,215.08,15.45,0.92,14.214,0,validation
71.76,936.57,885.63,911.1,50.94,15.22,3.69,56.1618,3,train
56.91,842.94,78.72,460.83,764.22,12.29,0.4,4.916,2,train
72.76,709.89,873.26,791.58,163.37,13.23,2.41,31.8843,3,train
28.14,44.3,0.0,22.15,44.3,16.14,0.27,4.3578,1,train
56.11,855.4,821.32,838.36,34.08,13.96,2.56,35.7376,0,train
40.15,232.44,208.37,220.4,24.07,13.36,0.0,0.0,1,test
88.91,921.75,785.85,853.8,135.9,13.75,3.44,47.3,3,train
32.92,542.14,175.34,358.74,366.8,10.41,1.61,16.7601,2,train
57.75,755.31,232.94,494.12,522.37,11.44,2.05,23.452,2,train
91.1,803.35,803.72,803.54,0.37,12.07,3.31,39.9517,3,train
58.92,681.27,666.28,673.78,14.99,16.48,2.07,34.1136,0,train
47.25,864.22,873.27,868.74,9.05,9.45,2.01,18.9945,4,validation
87.86,816.21,726.87,771.54,89.34,12.82,3.08,39.4856,3,train
40.24,536.31,460.45,498.38,75.86,14.05,1.77,24.8685,0,test
42.9,491.73,509.98,500.86,18.25,16.62,0.96,15.9552,0,validation
35.27,138.9,500.35,319.62,361.45,12.88,1.42,18.2896,2,train
60.05,790.55,772.9,781.72,17.65,13.9,2.72,37.808,3,train
68.27,931.88,951.52,941.7,19.64,9.95,4.33,43.0835,4,train
63.37,570.76,674.98,622.87,104.22,3.64,2.43,8.8452,4,train
54.98,908.22,1020.18,964.2,111.96,15.27,2.79,42.6033,0,train
33.54,16.78,590.98,303.88,574.2,8.25,0.35,2.8875,2,test
48.69,520.42,566.97,543.69,46.55,10.7,0.2,2.14,4,train
31.78,330.65,61.8,196.22,268.85,12.6,0.98,12.348,2,train
47.55,668.79,770.46,719.62,101.67,15.5,2.38,36.89,0,train
42.41,130.11,223.06,176.58,92.95,12.39,0.1,1.239,1,test
63.54,750.43,752.29,751.36,1.86,12.6,4.16,52.416,3,train
51.43,674.62,626.75,650.68,47.87,15.51,1.81,28.0731,0,train
76.22,756.51,849.87,803.19,93.36,7.89,3.42,26.9838,4,test
73.3,713.16,610.13,661.64,103.03,12.81,3.33,42.6573,3,train
38.38,78.38,67.27,72.82,11.11,15.8,0.09,1.422,1,test
32.35,120.01,417.86,268.94,297.85,8.43,1.65,13.9095,2,train
53.45,848.75,32.77,440.76,815.98,13.38,0.86,11.5068,2,train
34.65,70.72,272.11,171.42,201.39,15.99,0.53,8.4747,1,train
40.65,501.99,125.2,313.6,376.79,10.83,1.49,16.1367,2,train
69.93,980.24,964.28,972.26,15.96,13.03,4.1,53.423,3,validation
80.21,711.22,692.94,702.08,18.28,10.34,3.2,33.088,4,train
76.64,778.01,783.06,780.54,5.05,14.78,3.6,53.208,3,train
49.5,614.72,703.37,659.04,88.65,15.33,3.06,46.9098,0,test
43.07,652.11,737.76,694.94,85.65,16.36,2.6,42.536,0,train
80.75,718.88,848.13,783.5,129.25,12.56,3.56,44.7136,3,test
25.91,471.0,446.64,458.82,24.36,9.48,2.8,26.544,4,test
31.2,147.1,112.22,129.66,34.88,17.05,0.31,5.2855,1,validation
35.96,35.19,180.9,108.04,145.71,17.37,0.42,7.2954,1,train
27.99,51.84,44.82,48.33,7.02,15.66,0.0,0.0,1,train
32.23,430.92,540.66,485.79,109.74,16.44,2.41,39.6204,0,train
45.32,642.44,668.51,655.48,26.07,15.5,2.06,31.93,0,train
42.43,173.91,745.87,459.89,571.96,13.28,0.78,10.3584,2,validation
50.57,797.73,749.07,773.4,48.66,19.28,0.25,4.82,4,validation
42.74,385.0,515.18,450.09,130.18,0.28,3.52,0.9856,4,train
36.39,416.86,0.0,208.43,416.86,11.87,0.22,2.6114,2,test
31.09,107.31,39.12,73.22,68.19,13.98,0.0,0.0,1,test
59.92,725.66,587.84,656.75,137.82,1.13,5.12,5.7856,4,train
45.66,707.25,220.62,463.94,486.63,7.54,1.91,14.4014,2,test
32.97,655.7,409.69,532.7,246.01,16.89,1.29,21.7881,0,test
73.88,528.95,498.14,513.55,30.81,4.82,2.65,12.773,4,train
70.58,723.54,601.55,662.54,121.99,12.56,3.11,39.0616,3,train
43.79,432.69,428.85,430.77,3.84,19.67,0.36,7.0812,4,train
45.03,65.68,120.25,92.96,54.57,15.5,0.51,7.905,1,train
38.33,631.62,190.64,411.13,440.98,8.44,0.61,5.1484,2,train
30.63,596.49,542.73,569.61,53.76,17.8,0.96,17.088,0,train
45.27,783.23,769.92,776.58,13.31,15.43,2.04,31.4772,0,train
69.25,712.59,735.0,723.8,22.41,14.84,3.72,55.2048,3,test
39.61,654.47,664.94,659.7,10.47,16.04,2.64,42.3456,0,train
55.97,605.43,504.06,554.74,101.37,19.79,0.56,11.0824,4,train
31.32,364.21,89.88,227.04,274.33,9.51,1.0,9.51,2,train
43.49,609.91,590.6,600.26,19.31,18.07,1.84,33.2488,0,train
46.3,533.18,637.14,585.16,103.96,14.76,3.27,48.2652,0,train
46.4,785.93,116.93,451.43,669.0,8.43,0.0,0.0,2,train
53.26,701.89,727.89,714.89,26.0,16.43,2.69,44.1967,0,train
42.85,253.43,509.85,381.64,256.42,12.71,0.71,9.0241,2,test
32.2,2.04,26.77,14.4,24.73,16.18,0.52,8.4136,1,train
30.0,198.26,75.2,136.73,123.06,14.53,0.31,4.5043,1,train
39.52,94.78,485.0,289.89,390.22,11.4,2.0,22.8,2,train
94.79,808.57,749.48,779.03,59.09,12.64,2.85,36.024,3,test
52.32,782.6,723.54,753.07,59.06,2.67,5.57,14.8719,4,train
90.04,663.97,587.8,625.88,76.17,14.37,1.97,28.3089,3,validation
41.7,157.12,166.46,161.79,9.34,15.64,0.16,2.5024,1,train
54.74,434.91,503.81,469.36,68.9,12.23,2.13,26.0499,4,train
74.73,1000.8,943.38,972.09,57.42,14.13,2.76,38.9988,3,train
64.88,881.58,771.08,826.33,110.5,14.7,2.99,43.953,3,test
61.61,777.98,885.53,831.76,107.55,15.42,2.73,42.0966,3,train
36.78,528.45,560.65,544.55,32.2,7.33,2.67,19.5711,4,validation
58.14,925.06,813.08,869.07,111.98,9.84,1.33,13.0872,4,train
36.83,631.3,0.0,315.65,631.3,11.69,0.74,8.6506,2,train
36.31,92.36,418.18,255.27,325.82,10.41,1.57,16.3437,2,train
38.07,523.87,565.56,544.71,41.69,10.18,2.07,21.0726,4,train
46.79,834.19,988.03,911.11,153.84,16.54,3.85,63.679,0,validation
44.72,214.38,820.29,517.34,605.91,9.65,1.26,12.159,2,train
75.67,864.54,927.45,896.0,62.91,13.1,4.29,56.199,3,train
33.58,523.89,472.68,498.28,51.21,15.39,0.5,7.695,0,train
37.96,164.65,555.87,360.26,391.22,11.85,1.94,22.989,2,train
73.51,677.18,753.35,715.26,76.17,15.1,2.54,38.354,3,test
74.19,854.87,791.65,823.26,63.22,13.65,3.31,45.1815,3,test
55.99,786.08,639.88,712.98,146.2,19.29,0.0,0.0,4,train
50.95,598.4,531.8,565.1,66.6,20.23,0.1,2.023,4,test
47.96,768.82,692.5,730.66,76.32,16.15,3.57,57.6555,0,train
30.11,9.12,38.13,23.62,29.01,16.28,0.32,5.2096,1,test
28.93,132.32,483.96,308.14,351.64,13.5,1.75,23.625,2,train
50.08,674.8,688.94,681.87,14.14,12.73,1.84,23.4232,4,train
26.85,509.95,494.86,502.4,15.09,16.19,0.6,9.714,0,train
88.53,1016.24,1023.0,1019.62,6.76,13.38,3.24,43.3512,3,validation
39.59,703.42,604.16,653.79,99.26,8.28,1.04,8.6112,4,test
38.14,497.94,82.14,290.04,415.8,12.08,0.14,1.6912,2,train
36.63,62.75,30.31,46.53,32.44,16.22,0.5,8.11,1,validation
46.31,697.26,31.72,364.49,665.54,6.91,1.14,7.8774,2,train
35.81,89.85,210.15,150.0,120.3,14.79,0.47,6.9513,1,train
55.3,983.9,381.19,682.54,602.71,11.35,0.67,7.6045,2,validation
78.49,1003.28,949.24,976.26,54.04,15.81,3.1,49.011,3,test
40.62,129.29,146.87,138.08,17.58,10.41,0.0,0.0,1,validation
73.62,1023.0,880.01,951.5,142.99,12.75,3.38,43.095,3,train
34.84,69.44,0.0,34.72,69.44,13.43,0.37,4.9691,1,validation
38.31,523.35,588.55,555.95,65.2,19.59,0.07,1.3713,4,train
59.54,806.72,749.76,778.24,56.96,12.21,2.55,31.1355,4,train
49.22,726.64,295.21,510.92,431.43,11.15,0.92,10.258,2,train
44.06,69.67,552.27,310.97,482.6,9.69,0.4,3.876,2,train
44.97,647.16,643.72,645.44,3.44,11.65,2.93,34.1345,4,test
53.54,930.71,820.09,875.4,110.62,14.03,3.76,52.7528,3,train
48.16,600.6,577.96,589.28,22.64,15.37,2.07,31.8159,0,train
39.27,105.02,697.8,401.41,592.78,10.9,0.91,9.919,2,train
43.91,667.27,661.91,664.59,5.36,15.72,3.01,47.3172,0,train
31.05,91.29,88.89,90.09,2.4,11.92,0.19,2.2648,1,train
95.0,853.41,931.63,892.52,78.22,12.38,4.05,50.139,3,train
51.43,99.58,831.22,465.4,731.64,7.2,1.13,8.136,2,train
31.34,462.67,477.83,470.25,15.16,17.41,1.28,22.2848,0,validation
66.93,935.17,941.53,938.35,6.36,14.74,3.83,56.4542,3,validation
41.38,647.17,681.52,664.34,34.35,12.84,0.73,9.3732,4,validation
40.05,644.92,290.24,467.58,354.68,6.38,1.18,7.5284,2,train
35.33,64.89,201.53,133.21,136.64,12.25,0.0,0.0,1,train
