temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,label,split
40.17,435.79,463.41,449.6,27.62,18.6165,0.0649,1.2074,PANEL_FAULT,train
48.76,282.62,776.03,529.33,493.41,11.7011,0.4215,4.9321,SHADOW,validation
31.4,177.21,448.96,313.08,271.75,12.6841,1.0805,13.7052,SHADOW,test
29.7,67.47,57.82,62.64,9.65,17.0042,0.169,2.8738,LOW_LIGHT,train
31.6,506.76,509,507.88,2.24,17.004,1.2,20.4048,NORMAL,train
41.82,626.9,637.5,632.2,10.6,16.4214,1.7374,28.5304,NORMAL,train
34.22,508.12,501.41,504.76,6.71,16.1505,1.2,19.3806,NORMAL,train
65.84,764.21,795.07,779.64,30.86,14.4344,2.9371,42.3957,OVERHEAT,test
41.18,538.51,511.12,524.82,27.39,8.5242,2.2727,19.3728,PANEL_FAULT,train
44.03,354.76,836.51,595.64,481.75,10.5527,2.0057,21.1659,SHADOW,train
31.3,43.07,50.34,46.7,7.27,14.8692,0.0302,0.4494,LOW_LIGHT,test
41.46,511.21,508.17,509.69,3.04,16.9565,2.0113,34.1047,NORMAL,validation
31.97,44.05,42.7,43.38,1.35,11.9566,0.0382,0.4564,LOW_LIGHT,train
84.2,909.41,887.58,898.5,21.83,12.9956,4.2925,55.7836,OVERHEAT,test
42.6,507.78,498.67,503.23,9.11,16.2988,2.1858,35.6261,NORMAL,train
37.73,513.24,522.81,518.02,9.57,6.4198,1.5254,9.7929,PANEL_FAULT,train
37.25,144.2,136.79,140.5,7.41,14.9111,0.0149,0.2226,LOW_LIGHT,train
33,77.07,61.84,69.46,15.23,12.6574,0.2151,2.7231,LOW_LIGHT,test
35.54,536.03,170.99,353.51,365.04,12.5327,0.8823,11.058,SHADOW,train
89.34,742.51,735.63,739.07,6.88,13.1057,3.1203,40.8932,OVERHEAT,train
40.28,121.58,454.32,287.95,332.74,10.8962,0.2701,2.9433,SHADOW,train
75.93,953.72,985.43,969.58,31.71,13.7952,3.9864,54.9937,OVERHEAT,train
46.36,521.46,474.05,497.76,47.41,16.5265,2.0573,34.0007,NORMAL,train
31.83,510.29,514.71,512.5,4.42,16.4535,1.2,19.7442,NORMAL,test
31.84,75.8,75.52,75.66,0.28,15.9827,0.2597,4.1513,LOW_LIGHT,validation
30.39,38.28,82.09,60.18,43.81,15.0539,0.01,0.1505,LOW_LIGHT,train
44.84,659.12,630.89,645,28.23,16.6911,2.237,37.3373,NORMAL,train
37.35,159.08,149.71,154.4,9.37,12.2439,0.0466,0.571,LOW_LIGHT,train
43.25,678.61,678.44,678.53,0.17,16.8327,2.773,46.6778,NORMAL,train
44.8,648.5,665.63,657.06,17.13,15.9316,3.3088,52.7139,NORMAL,train
62.79,882.77,893.7,888.24,10.93,14.716,3.9922,58.7487,OVERHEAT,test
39.52,498.2,490.75,494.48,7.45,15.6122,1.2,18.7346,NORMAL,train
76.21,729.2,747.01,738.1,17.81,13.5758,2.526,34.2932,OVERHEAT,train
55.91,829.81,841.28,835.54,11.47,15.087,3.4032,51.3439,NORMAL,train
32.69,177.77,463.61,320.69,285.84,10.5319,1.5546,16.3729,SHADOW,train
35,96.49,107.21,101.85,10.72,14.2713,0.2889,4.1223,LOW_LIGHT,test
58.27,777.16,778.2,777.68,1.04,15.0912,2.4284,36.6469,OVERHEAT,validation
76.63,807.77,779.7,793.74,28.07,13.9623,3.2479,45.3486,OVERHEAT,train
58.23,810.33,809.13,809.73,1.2,15.29,3.288,50.2741,OVERHEAT,train
65.9,774.03,758.07,766.05,15.96,13.8618,2.9225,40.5108,OVERHEAT,train
46.75,129.89,837.01,483.45,707.12,7.8841,0.3698,2.9159,SHADOW,train
50,183.97,796.61,490.29,612.64,7.6639,1.7364,13.3074,SHADOW,train
31.33,193.33,492.11,342.72,298.78,9.3044,0.2778,2.5852,SHADOW,test
39.14,501.14,532.03,516.59,30.89,15.1229,1.2,18.1475,NORMAL,test
48.1,450.04,451.97,451,1.93,11.9467,1.6112,19.248,PANEL_FAULT,train
53.94,751.51,742.26,746.88,9.25,16.1965,3.5179,56.9778,NORMAL,validation
58.7,996,965.89,980.94,30.11,14.7218,2.8877,42.5117,OVERHEAT,validation
53.12,725.54,729.19,727.36,3.65,15.9903,2.366,37.8336,NORMAL,train
38,193.09,171.59,182.34,21.5,15.3128,0.5381,8.2398,LOW_LIGHT,train
53.25,682.53,657.63,670.08,24.9,16.22,2.0849,33.8177,NORMAL,validation
35.39,453.22,55.74,254.48,397.48,9.1143,1.3987,12.748,SHADOW,train
38,236.62,234.46,235.54,2.16,12.6691,0.328,4.156,LOW_LIGHT,train
43.85,524.62,532.49,528.56,7.87,15.8178,1.8062,28.5698,NORMAL,validation
50.39,518.87,491.03,504.95,27.84,14.4693,1.9024,27.5272,NORMAL,validation
56.48,871.45,862.27,866.86,9.18,20.2219,0.0482,0.9741,PANEL_FAULT,train
44.88,624.43,611.34,617.88,13.09,12.3432,1.9343,23.8751,PANEL_FAULT,validation
57,938.46,944.88,941.67,6.42,15.2312,3.8497,58.6349,NORMAL,validation
34.79,107.7,128.37,118.04,20.67,11.7626,0.4368,5.138,LOW_LIGHT,train
53.6,896.44,905.15,900.8,8.71,15.222,3.0875,46.9986,NORMAL,train
85.09,802.52,772.44,787.48,30.08,12.8572,2.4696,31.7518,OVERHEAT,train
63.9,809.69,844.49,827.09,34.8,14.0916,3.2082,45.2086,OVERHEAT,validation
33.46,71.51,72.98,72.24,1.47,13.2626,0.2244,2.9762,LOW_LIGHT,train
50,747.27,238.15,492.71,509.12,11.1271,0.6182,6.8791,SHADOW,train
41.69,170.39,576.07,373.23,405.68,9.4734,1.2589,11.9263,SHADOW,train
32.27,455.77,94.12,274.94,361.65,11.8707,0.9436,11.2015,SHADOW,test
33.91,105.66,63.7,84.68,41.96,14.2704,0.1924,2.7453,LOW_LIGHT,train
51.2,849.17,827.85,838.51,21.32,15.8458,3.9137,62.0159,NORMAL,test
41.16,240.62,689.62,465.12,449,11.2866,1.9031,21.4799,SHADOW,train
57,784.3,779.49,781.9,4.81,14.2956,2.4519,35.0517,NORMAL,train
45.48,502.85,512.73,507.79,9.88,8.5021,1.8152,15.4328,PANEL_FAULT,train
27.96,134.75,134.28,134.51,0.47,12.5937,0.3253,4.0961,LOW_LIGHT,train
40.89,557.69,33.61,295.65,524.08,9.3222,1.4968,13.9532,SHADOW,validation
51.02,670.62,685.81,678.21,15.19,21.1381,0.0641,1.3554,PANEL_FAULT,test
55.94,869.27,865.86,867.56,3.41,15.0214,3.2094,48.21,NORMAL,validation
86.51,929,918.87,923.94,10.13,12.6084,3.7277,46.9998,OVERHEAT,train
30.49,89.08,58.45,73.76,30.63,11.9467,0.115,1.3742,LOW_LIGHT,validation
31.96,99.13,94.3,96.72,4.83,13.3711,0.3264,4.3641,LOW_LIGHT,train
78.07,811.65,772.6,792.12,39.05,13.2397,2.975,39.3874,OVERHEAT,test
77.54,923.7,891.6,907.65,32.1,13.746,3.39,46.5983,OVERHEAT,train
37.66,148.66,143.68,146.17,4.98,14.6513,0.1083,1.5873,LOW_LIGHT,train
54.53,705.02,708.9,706.96,3.88,14.4491,2.2434,32.4156,NORMAL,test
45.83,845.52,68.86,457.19,776.66,8.476,0.4045,3.4286,SHADOW,test
35.48,495.69,515.24,505.47,19.55,17.5527,1.2,21.0633,NORMAL,train
77.11,844.89,781.45,813.17,63.44,13.4155,2.6224,35.1809,OVERHEAT,train
48.55,643.14,727.03,685.08,83.89,14.9137,2.8778,42.9189,NORMAL,train
37.97,468.23,445.87,457.05,22.36,20.12,0.0543,1.0926,PANEL_FAULT,train
40.54,477.13,492.98,485.06,15.85,13.9473,2.7922,38.9434,PANEL_FAULT,train
49.18,752.09,754.55,753.32,2.46,15.5625,2.245,34.9385,NORMAL,validation
41.43,597.61,156.24,376.92,441.37,9.7018,1.0129,9.8268,SHADOW,validation
27.21,40.24,37.68,38.96,2.56,12.6644,0.1023,1.2954,LOW_LIGHT,train
33.47,529.23,504.35,516.79,24.88,17.2075,1.2,20.649,NORMAL,train
38.31,503.31,502.01,502.66,1.3,16.248,1.2,19.4977,NORMAL,train
57,795.2,777.57,786.38,17.63,0.2947,4.3538,1.2829,PANEL_FAULT,train
50,872.31,42.22,457.26,830.09,11.9206,1.5631,18.6335,SHADOW,train
29.72,80.25,98.8,89.52,18.55,13.4335,0.2392,3.2129,LOW_LIGHT,validation
32.18,455.61,85.93,270.77,369.68,10.5147,1.7595,18.5004,SHADOW,validation
38.75,509.8,492.23,501.02,17.57,11.9789,1.62,19.4059,PANEL_FAULT,train
34.65,210.39,187.19,198.79,23.2,14.2361,0.7609,10.8326,LOW_LIGHT,train
47.98,866.36,892.2,879.28,25.84,16.0064,4.1877,67.0299,NORMAL,train
44.43,651.94,674.96,663.45,23.02,0.6247,4.5262,2.8274,PANEL_FAULT,train
29.79,523.6,482.99,503.3,40.61,17.8332,1.2,21.3998,NORMAL,test
42.59,623.81,612.48,618.14,11.33,9.5405,2.8433,27.1269,PANEL_FAULT,train
32.17,456.9,99.01,277.95,357.89,10.8108,0.6361,6.8771,SHADOW,validation
39.9,516.8,511.27,514.04,5.53,20.7427,0.0758,1.5718,PANEL_FAULT,train
36.54,122.59,124.64,123.62,2.05,12.7424,0.1418,1.8074,LOW_LIGHT,train
82.58,797.74,824.68,811.21,26.94,13.5969,3.227,43.8772,OVERHEAT,test
42.85,514.32,530.04,522.18,15.72,8.6052,2.7999,24.094,PANEL_FAULT,test
35.79,211.63,215.33,213.48,3.7,13.2231,0.4011,5.3042,LOW_LIGHT,train
71.05,791.3,817.49,804.4,26.19,13.5085,3.0844,41.6662,OVERHEAT,train
34.29,129.16,138.01,133.58,8.85,15.621,0.2539,3.9656,LOW_LIGHT,test
51.87,751.82,776.93,764.38,25.11,15.6085,2.4947,38.9388,NORMAL,train
29.17,58.82,82.53,70.68,23.71,14.1072,0.1123,1.5844,LOW_LIGHT,train
72.05,822.15,837.51,829.83,15.36,13.5705,2.7693,37.5806,OVERHEAT,train
42.14,470.72,463.26,466.99,7.46,2.3342,4.4686,10.4305,PANEL_FAULT,train
37.39,504.13,509.75,506.94,5.62,17.4382,1.2,20.9258,NORMAL,train
32.62,493.6,505.71,499.65,12.11,16.9197,1.2,20.3037,NORMAL,train
43.63,511.09,514.56,512.82,3.47,15.7937,1.5759,24.8897,NORMAL,train
55.73,878.95,890.73,884.84,11.78,15.6814,3.3347,52.2919,NORMAL,train
35.73,445.97,84.44,265.21,361.53,9.1679,0.6158,5.646,SHADOW,test
46.65,811.08,309.14,560.11,501.94,7.268,1.0933,7.9463,SHADOW,train
40.05,477.6,461.19,469.39,16.41,3.3413,5.2991,17.7059,PANEL_FAULT,train
39.72,441.17,459.16,450.17,17.99,1.9246,5.6062,10.7898,PANEL_FAULT,validation
44.02,711.52,291.57,501.54,419.95,9.2567,2.3891,22.1153,SHADOW,train
44.94,799,224.69,511.84,574.31,12.7299,0.4162,5.2988,SHADOW,train
37.14,516.39,537.44,526.92,21.05,0.0158,3.9508,0.0625,PANEL_FAULT,train
45.9,516.07,517.9,516.98,1.83,10.0314,2.2487,22.5576,PANEL_FAULT,test
40.96,495.59,450.1,472.85,45.49,15.9419,2.0455,32.6092,NORMAL,train
35.84,231.3,624.8,428.05,393.5,10.3373,1.5342,15.8592,SHADOW,test
27.09,75.78,92.59,84.18,16.81,12.0862,0.2428,2.9344,LOW_LIGHT,train
41.26,441.71,446.09,443.9,4.38,10.2378,1.6775,17.1736,PANEL_FAULT,train
28.14,0,30.24,15.12,30.24,13.3733,0.01,0.1337,LOW_LIGHT,train
33.62,479.44,467.42,473.43,12.02,16.5581,1.2,19.8698,NORMAL,train
33.19,110.81,119.36,115.08,8.55,13.7792,0.13,1.7914,LOW_LIGHT,validation
38,107.56,118.86,113.21,11.3,13.6327,0.3169,4.3196,LOW_LIGHT,train
44.22,587.97,574.98,581.48,12.99,5.4941,1.6039,8.812,PANEL_FAULT,train
55.36,780.83,755.65,768.24,25.18,15.3059,3.1819,48.7024,NORMAL,train
44.52,596.29,586.15,591.22,10.14,16.5389,2.4856,41.1096,NORMAL,train
24.88,3.25,0,1.62,3.25,13.1323,0.0229,0.3001,LOW_LIGHT,train
41.19,146.15,553.44,349.8,407.29,13.5302,0.3338,4.5168,SHADOW,train
31.35,68.25,73.85,71.05,5.6,14.1473,0.0348,0.4927,LOW_LIGHT,test
53.39,856.46,858.12,857.29,1.66,15.7042,3.0359,47.6769,NORMAL,validation
33.67,108.95,450.47,279.71,341.52,13.6873,0.9302,12.7324,SHADOW,train
66.95,701.2,735.82,718.51,34.62,14.5464,3.6657,53.3229,OVERHEAT,train
48.2,598.37,595.99,597.18,2.38,13.1686,2.0057,26.4116,PANEL_FAULT,train
39.59,441.31,449.14,445.23,7.83,13.982,1.9175,26.8105,PANEL_FAULT,train
61.02,813.77,793.2,803.48,20.57,14.9402,3.6109,53.9482,OVERHEAT,train
58.13,858.9,844.59,851.74,14.31,15.2412,3.6766,56.0365,OVERHEAT,train
58.65,603.76,607.47,605.62,3.71,5.0107,4.398,22.0371,PANEL_FAULT,test
57.74,614.76,650.79,632.78,36.03,7.7448,2.3511,18.2086,PANEL_FAULT,train
30.96,70.35,83.9,77.12,13.55,14.3038,0.2059,2.9451,LOW_LIGHT,train
33.08,53.73,52.67,53.2,1.06,11.7897,0.1667,1.9651,LOW_LIGHT,test
76.88,720.74,733.44,727.09,12.7,13.083,3.1653,41.4123,OVERHEAT,train
53.27,623.13,623.36,623.24,0.23,14.942,2.9839,44.5861,NORMAL,train
51.66,587.58,602.48,595.03,14.9,7.205,2.5164,18.1309,PANEL_FAULT,train
29.46,60.77,49.25,55.01,11.52,14.3723,0.1674,2.4056,LOW_LIGHT,test
60.27,648.4,648.86,648.63,0.46,15.4298,2.2586,34.8497,OVERHEAT,train
55.19,720.99,737.78,729.38,16.79,0.3655,4.1572,1.5196,PANEL_FAULT,test
38.44,461.5,56.52,259.01,404.98,12.4314,1.3865,17.2357,SHADOW,test
71.89,694.54,675.51,685.02,19.03,4.3668,4.272,18.6548,PANEL_FAULT,validation
38,263.92,270.59,267.26,6.67,11.983,0.5034,6.0326,LOW_LIGHT,validation
40.02,702.25,99.11,400.68,603.14,11.2531,0.2,2.2506,SHADOW,train
39.38,166.03,462.62,314.32,296.59,7.8446,0.3974,3.1173,SHADOW,validation
33.36,516.3,488.6,502.45,27.7,16.9686,1.2,20.3623,NORMAL,train
36.72,138.23,153.52,145.88,15.29,12.5754,0.3823,4.8082,LOW_LIGHT,train
34.7,158.72,145.37,152.05,13.35,14.8193,0.1307,1.9362,LOW_LIGHT,train
30,39.67,37.55,38.61,2.12,16.0727,0.1036,1.6655,LOW_LIGHT,train
68.24,980.6,966.8,973.7,13.8,13.6865,3.2953,45.1009,OVERHEAT,train
36.85,104.79,103.02,103.9,1.77,11.6708,0.2193,2.5596,LOW_LIGHT,train
34.61,455.1,52.23,253.67,402.87,9.9156,0.4951,4.9092,SHADOW,train
38,126.38,125.45,125.92,0.93,15.0487,0.0876,1.3179,LOW_LIGHT,train
51.73,995.81,993.71,994.76,2.1,14.436,3.2666,47.1562,NORMAL,test
43.97,807.71,349.27,578.49,458.44,9.3943,2.4068,22.6099,SHADOW,train
39.8,89.52,432.49,261,342.97,10.0441,1.6443,16.5151,SHADOW,test
61.06,476.69,438.5,457.6,38.19,5.2109,2.2827,11.8949,PANEL_FAULT,train
49.67,808.07,161.21,484.64,646.86,7.5032,1.1339,8.5083,SHADOW,train
46.53,692.54,662.62,677.58,29.92,19.2984,0.0905,1.7462,PANEL_FAULT,validation
60.17,482.83,487.02,484.92,4.19,8.7285,4.0359,35.2272,PANEL_FAULT,validation
49.79,787.38,754.87,771.12,32.51,16.3557,3.3451,54.7114,NORMAL,train
75.03,713.08,719.15,716.12,6.07,13.6093,2.6092,35.5096,OVERHEAT,train
28,484.38,495.84,490.11,11.46,17.6034,1.2,21.124,NORMAL,train
57,837.53,831.85,834.69,5.68,0.2055,4.1587,0.8547,PANEL_FAULT,test
60.62,851.61,851.48,851.54,0.13,15.3316,2.8516,43.7193,OVERHEAT,train
48.02,644.09,682.89,663.49,38.8,16.6722,2.2012,36.6988,NORMAL,train
46.26,598.45,105.16,351.8,493.29,11.2595,1.9009,21.4037,SHADOW,train
33.82,140.62,139.86,140.24,0.76,12.4187,0.4421,5.4908,LOW_LIGHT,train
49.18,761.46,91.83,426.65,669.63,11.9871,0.4265,5.1121,SHADOW,test
40.29,585.75,563.7,574.72,22.05,17.357,2.5618,44.4646,NORMAL,train
35.53,96.73,107.32,102.02,10.59,12.3996,0.1949,2.4167,LOW_LIGHT,validation
66.14,726.36,739.33,732.84,12.97,14.6594,3.2857,48.166,OVERHEAT,train
88.64,907.38,938.15,922.76,30.77,12.5652,2.9278,36.7885,OVERHEAT,train
38,213.03,208.46,210.74,4.57,13.5089,0.0427,0.5775,LOW_LIGHT,test
41.72,627.78,214.05,420.92,413.73,10.8248,1.7931,19.4097,SHADOW,train
53.88,787.33,809.39,798.36,22.06,14.2363,3.4108,48.5568,NORMAL,train
42.21,181.49,843.18,512.34,661.69,10.0339,1.4593,14.6423,SHADOW,train
73.75,717.63,722.11,719.87,4.48,13.3868,2.6461,35.4233,OVERHEAT,train
63.1,831.75,839.83,835.79,8.08,14.9276,3.7874,56.5371,OVERHEAT,train
32.06,50.07,62,56.04,11.93,15.9021,0.1652,2.6269,LOW_LIGHT,train
71.45,820.34,816.27,818.3,4.07,13.647,3.2295,44.0725,OVERHEAT,train
70.81,661.64,645.51,653.58,16.13,13.9494,2.0477,28.5646,OVERHEAT,test
29.71,125.64,447.26,286.45,321.62,11.8444,1.4733,17.4509,SHADOW,train
29.96,493.55,477.04,485.3,16.51,16.626,1.2,19.9512,NORMAL,train
42.7,669.96,84.37,377.16,585.59,11.3968,0.2052,2.339,SHADOW,train
37.09,443.54,465.93,454.74,22.39,19.3781,0.046,0.8909,PANEL_FAULT,train
84.2,684.65,668.54,676.6,16.11,13.2105,2.8805,38.0529,OVERHEAT,train
35.65,130.6,135.95,133.27,5.35,14.324,0.2201,3.1525,LOW_LIGHT,validation
35.28,112.88,99.08,105.98,13.8,13.124,0.199,2.6121,LOW_LIGHT,validation
42.27,482.39,463.43,472.91,18.96,16.1882,1.2,19.4258,NORMAL,train
62.99,865.34,842.28,853.81,23.06,4.8737,2.377,11.5847,PANEL_FAULT,train
57,858.28,814.81,836.54,43.47,14.5485,4.3198,62.8472,NORMAL,train
38,230.32,240.96,235.64,10.64,11.8527,0.0742,0.8795,LOW_LIGHT,train
57,867.49,897.9,882.7,30.41,15.8074,3.4733,54.9033,NORMAL,train
83.85,695.69,756.38,726.04,60.69,13.5708,3.6527,49.5707,OVERHEAT,validation
41.01,175.72,676.54,426.13,500.82,9.7429,1.1008,10.7248,SHADOW,train
49.35,817.04,838.36,827.7,21.32,3.0516,5.1315,15.6595,PANEL_FAULT,train
48.26,588.28,583.44,585.86,4.84,7.2122,2.1423,15.4507,PANEL_FAULT,test
33.74,105.38,95.38,100.38,10,12.3722,0.221,2.7341,LOW_LIGHT,validation
42.14,472.09,464.94,468.52,7.15,1.7513,4.1604,7.286,PANEL_FAULT,validation
43.47,471.66,441.97,456.82,29.69,2.2334,4.1245,9.2115,PANEL_FAULT,train
38,259.76,251.41,255.58,8.35,13.1418,0.7323,9.6241,LOW_LIGHT,train
74.8,924.71,910.49,917.6,14.22,13.3737,4.5089,60.3003,OVERHEAT,train
42.57,525.99,458.83,492.41,67.16,15.6248,2.3323,36.4413,NORMAL,validation
35.49,105.66,142.41,124.04,36.75,13.3209,0.4,5.328,LOW_LIGHT,train
32.89,72.4,78.71,75.56,6.31,13.0021,0.2239,2.9108,LOW_LIGHT,test
32.79,437.52,146.1,291.81,291.42,12.827,1.4032,17.9995,SHADOW,train
45.24,612.7,631.07,621.88,18.37,16.0971,2.3812,38.3307,NORMAL,validation
35.81,80.87,87.18,84.02,6.31,14.8188,0.0936,1.3876,LOW_LIGHT,train
35.09,448.21,71.27,259.74,376.94,7.8896,0.4432,3.4967,SHADOW,train
34.66,63.3,106.24,84.77,42.94,16.117,0.0864,1.3921,LOW_LIGHT,train
32.48,136.87,106.12,121.5,30.75,11.9946,0.2948,3.5354,LOW_LIGHT,train
37.56,78.83,78.21,78.52,0.62,13.9577,0.2037,2.8431,LOW_LIGHT,train
83.19,891.51,883.33,887.42,8.18,9.4733,3.5428,33.5617,PANEL_FAULT,train
35.85,491.12,479.96,485.54,11.16,17.2311,1.746,30.0852,NORMAL,train
76.51,669.98,676.53,673.26,6.55,13.8191,2.5442,35.159,OVERHEAT,test
66.45,873.06,879.2,876.13,6.14,14.607,3.6187,52.8588,OVERHEAT,test
48.41,219.72,915.72,567.72,696,8.0773,1.9677,15.8938,SHADOW,train
37.83,430.25,493.83,462.04,63.58,16.1415,1.2,19.3698,NORMAL,train
44.62,701.69,720.58,711.14,18.89,16.0375,2.1378,34.2858,NORMAL,train
34.46,204.6,234.06,219.33,29.46,14.2836,0.1404,2.0061,LOW_LIGHT,train
37.83,228.78,246.24,237.51,17.46,11.6182,0.2865,3.3286,LOW_LIGHT,validation
28,494.43,526.59,510.51,32.16,17.8302,1.2,21.3962,NORMAL,test
65.18,610.48,623.56,617.02,13.08,3.8098,3.3768,12.8652,PANEL_FAULT,train
44.64,945.91,134.43,540.17,811.48,10.7669,1.7295,18.6209,SHADOW,train
63.9,814.23,826.45,820.34,12.22,14.2291,4.1744,59.3984,OVERHEAT,validation
37.98,461.87,455.96,458.91,5.91,12.1436,2.5865,31.41,PANEL_FAULT,validation
66.54,777.67,763.7,770.68,13.97,13.7997,3.6374,50.195,OVERHEAT,train
54.55,785.33,797.32,791.32,11.99,14.2228,2.2813,32.4459,NORMAL,train
32.38,74.42,52.34,63.38,22.08,14.1179,0.0728,1.0276,LOW_LIGHT,train
33.55,28.56,40.43,34.49,11.87,12.3486,0.1087,1.3425,LOW_LIGHT,test
77.46,694.5,698.71,696.6,4.21,13.8423,3.1237,43.2385,OVERHEAT,validation
34.88,37.73,43.36,40.54,5.63,15.0301,0.1006,1.5127,LOW_LIGHT,validation
35.71,501.75,496.81,499.28,4.94,16.7752,1.2,20.1302,NORMAL,train
43.43,579.68,647.4,613.54,67.72,15.9403,1.8781,29.9378,NORMAL,train
38,247,206.82,226.91,40.18,16.4183,0.1543,2.5334,LOW_LIGHT,train
81.29,889.93,921.32,905.62,31.39,13.9433,3.507,48.8992,OVERHEAT,train
66.52,438.42,444.33,441.38,5.91,5.4749,3.0625,16.7671,PANEL_FAULT,train
35.88,156.18,159.07,157.62,2.89,16.5683,0.3282,5.4374,LOW_LIGHT,train
48.06,905.72,145.51,525.62,760.21,13.11,1.3874,18.1885,SHADOW,train
38,134.59,117.23,125.91,17.36,13.0992,0.3209,4.2034,LOW_LIGHT,validation
36.62,200.19,201.02,200.6,0.83,13.8017,0.2171,2.9958,LOW_LIGHT,test
41.29,119.44,603.43,361.43,483.99,9.9332,0.9331,9.2689,SHADOW,validation
44.18,169.9,912.81,541.36,742.91,13.5869,0.7143,9.7052,SHADOW,train
63.1,813.89,787.82,800.86,26.07,15.1892,3.2179,48.8772,OVERHEAT,train
48.55,204.64,838.76,521.7,634.12,11.0179,0.732,8.0648,SHADOW,train
34.27,83.61,80.87,82.24,2.74,15.8666,0.2416,3.8326,LOW_LIGHT,validation
44.31,768.3,767.24,767.77,1.06,15.9259,2.8757,45.7979,NORMAL,train
38.15,642.03,145.33,393.68,496.7,10.2326,1.5483,15.8428,SHADOW,test
48.3,693.86,695,694.43,1.14,10.3991,2.3481,24.4177,PANEL_FAULT,train
58,649.1,649.86,649.48,0.76,14.3711,2.3185,33.3201,OVERHEAT,test
51.25,846.73,828.57,837.65,18.16,3.1001,3.9747,12.3222,PANEL_FAULT,train
49.03,591.55,583.94,587.74,7.61,2.5072,4.7566,11.9258,PANEL_FAULT,test
73.26,814.59,818,816.3,3.41,13.3299,3.0433,40.5665,OVERHEAT,validation
32.85,457.3,131.66,294.48,325.64,8.7569,1.6435,14.392,SHADOW,train
37.54,525.26,468.67,496.97,56.59,15.6512,1.7262,27.0176,NORMAL,train
49.44,547.85,535.07,541.46,12.78,6.8911,2.4608,16.9575,PANEL_FAULT,train
57,837.68,829.83,833.76,7.85,16.0829,4.1011,65.9575,NORMAL,train
42.81,136.49,605.71,371.1,469.22,8.494,0.2924,2.4838,SHADOW,test
61.57,698.72,688.26,693.49,10.46,15.1179,3.3704,50.9534,OVERHEAT,train
38.97,434.4,438.54,436.47,4.14,5.3745,1.4984,8.0534,PANEL_FAULT,test
56.62,562.14,562.79,562.46,0.65,9.0562,2.3147,20.9621,PANEL_FAULT,train
50.28,774.25,780.18,777.21,5.93,9.0711,1.4781,13.408,PANEL_FAULT,train
38.34,457.53,51.6,254.56,405.93,8.6075,0.3269,2.8141,SHADOW,train
31.12,0,5.31,2.65,5.31,16.7137,0.0433,0.7238,LOW_LIGHT,train
37.94,139.88,136.65,138.26,3.23,15.9037,0.4199,6.6785,LOW_LIGHT,train
86.25,880.42,872.29,876.36,8.13,13.1136,3.5845,47.0055,OVERHEAT,train
67.9,840.53,803.9,822.21,36.63,14.6765,2.5133,36.8867,OVERHEAT,test
59.76,826.54,833.33,829.94,6.79,14.4201,2.487,35.8624,OVERHEAT,test
72.67,819.63,775.51,797.57,44.12,14.5667,3.1197,45.4443,OVERHEAT,train
24.69,46.04,58.83,52.44,12.79,12.4315,0.1939,2.41,LOW_LIGHT,validation
45.35,693.75,703.54,698.64,9.79,0.3487,5.1272,1.7876,PANEL_FAULT,train
34.49,124.91,145.84,135.38,20.93,12.258,0.4536,5.5599,LOW_LIGHT,train
49.72,839.35,850.18,844.76,10.83,18.7177,0.0144,0.2701,PANEL_FAULT,train
50.7,869.63,842.73,856.18,26.9,15.7156,3.8955,61.2209,NORMAL,validation
55.91,919.4,917.12,918.26,2.28,14.4404,3.8126,55.0558,NORMAL,train
51.27,793.09,818.92,806,25.83,16.2394,3.3507,54.4132,NORMAL,train
73.04,679.59,691.36,685.48,11.77,14.1418,3.3171,46.9098,OVERHEAT,train
89.3,726.38,747.35,736.86,20.97,12.3769,2.8256,34.9721,OVERHEAT,train
42.37,452.54,453.25,452.9,0.71,19.207,0.0236,0.4539,PANEL_FAULT,train
40.27,105.76,446.1,275.93,340.34,8.3838,0.9435,7.9103,SHADOW,validation
30.46,443.77,458.69,451.23,14.92,1.1038,4.1835,4.6177,PANEL_FAULT,train
46.3,570.63,489.91,530.27,80.72,15.1415,2.707,40.9883,NORMAL,train
74.8,870.56,871.29,870.92,0.73,13.5368,2.7011,36.5645,OVERHEAT,train
41.29,147.85,468.38,308.12,320.53,13.2434,1.3182,17.4568,SHADOW,test
41.25,742.2,723.8,733,18.4,8.5244,0.6525,5.5622,PANEL_FAULT,train
31.17,92.33,91.78,92.06,0.55,13.7818,0.3835,5.2855,LOW_LIGHT,validation
54.28,629.75,627.6,628.67,2.15,2.6774,4.9902,13.3605,PANEL_FAULT,train
45.44,582.14,94.72,338.43,487.42,8.4838,0.9354,7.9354,SHADOW,test
65.46,920.48,928.85,924.66,8.37,14.0015,3.6269,50.7822,OVERHEAT,train
25.84,22.09,28,25.04,5.91,16.5641,0.0444,0.7357,LOW_LIGHT,train
30.14,179.7,183.64,181.67,3.94,12.6173,0.6983,8.8101,LOW_LIGHT,train
77.92,974.83,946.27,960.55,28.56,13.136,3.6644,48.136,OVERHEAT,train
88.99,728.65,706.07,717.36,22.58,12.7321,2.8487,36.2699,OVERHEAT,train
50.31,713.63,718.95,716.29,5.32,0.4254,5.2623,2.2385,PANEL_FAULT,train
34.43,102.88,111.5,107.19,8.62,12.9109,0.1615,2.0845,LOW_LIGHT,train
